REEF_ID,SECTOR,SHELF,REEF_NAME,LATITUDE,LONGITUDE,SITE_NO,SITE_LATITUDE,SITE_LONGITUDE,REPORT_YEAR,P_CODE,YEAR_CODE,VISIT_NO,SAMPLE_DATE,SAMPLE_YEAR,SAMPLE_MONTH,TEMPERATURE,TEMPERATURE_YEAR_AVE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,TOWS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,SITE_SAMPLE_DATE,ALGAE_COVER,HARD_CORAL_COVER,SOFT_CORAL_COVER,OTHER_COVER,ALL_COVER
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2001,RM,202001,9,10/07/2001,2001,7,26.5,26.5,45,7.5,0,34.401,10.867,0.469,118,20,1.444,15,0.547619048,10/07/2001,89.2,4.5,0.1,6.18,99.98
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2002,RM,202102,10,4/02/2002,2002,2,23.2,26.1,15,2.5,0,18.042,2.806,0.294,0,81,0,7,0.127272727,4/02/2002,43.95,38.6,8.94,8.5,99.99
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2003,RM,202203,11,9/12/2003,2003,12,29.9,25.2,25,2.5,0,25.462,2.556,1.105,0,21,0,0,0,9/12/2003,69.5,0.8,1.1,28.57,99.97
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2004,RM,202304,12,23/09/2004,2004,9,29,26.4,15,2.5,0,25.125,2.806,0.702,2,39,0,0,0,23/09/2004,53.05,25.6,4.36,17,100.01
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2005,RM,202405,13,23/11/2005,2005,11,28.2,27.3,2.5,0,0,7.866,0,1.228,1,57,0,16,0.324324324,23/11/2005,51.6,42.7,1.4,4.3,100
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2006,RAP,200506,14,3/11/2006,2006,3,28.2,25.9,25,2.5,2.5,27.841,2.955,1.932,0,22,0,16,0.727272727,3/10/2006,50.9,38.1,5.2,5.8,100
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2007,RM,202607,15,28/11/2007,2007,11,25.5,26,15,2.5,2.5,14.625,3.302,1.731,3,42,0.11,4,0,28/11/2007,66.88,29.4,1.43,2.19,99.9
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2008,RAP,200708,16,12/08/2007,2007,12,28.3,25.5,15,2.5,2.5,15.658,3.289,1.842,0,19,0,7,0.368421053,12/08/2007,52.87,29.38,3.98,13.78,100.01
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2009,RM,202809,17,12/03/2009,2009,3,26.2,27,15,0,2.5,13.171,0,2.5,0,18,0,0,0.115384615,12/03/2009,91.79,2.4,1.8,4,99.99
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2010,RAP,200910,18,1/11/2010,2010,1,28.9,25.4,7.5,2.5,0,11.902,2.826,0.761,0,23,0,20,0.869565217,1/11/2010,53.6,15.9,11.2,19.3,100
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2011,RAP,203011,19,10/09/2011,2011,9,28.8,28.6,15,2.5,2.5,30.438,5.594,2.5,0,31,0,40,1.2,10/09/2011,64.7,21.5,4.99,8.8,99.99
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2012,RAP,201112,20,12/01/2011,2011,12,27.9,25.5,20,2.5,0,22.25,2.75,0.75,0,20,0,5,0.25,12/01/2011,57.1,23.3,4.3,15.3,100
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2013,RM,203213,21,25/05/2013,2013,5,28.6,28.6,25,2.5,0,24.28,2.5,0.893,8,22,0.114,77,2.294117647,25/05/2013,59,33.8,4.41,2.75,99.96
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2014,RAP,201314,22,14/09/2013,2013,9,26.4,25.2,25,2.5,2.5,23.224,2.5,1.711,0,19,0,6,0.315789474,14/09/2013,62.9,22.6,4.4,10.1,100
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2015,RM,203415,23,27/10/2015,2015,10,24.1,25.3,15,0,2.5,16.25,0,1.494,0,86,0,50,0.868421053,27/10/2015,67.29,28.2,0.8,3.7,99.99
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2016,RAP,201516,24,10/05/2015,2015,10,25.3,25.9,15,2.5,2.5,23.063,3.25,1.875,0,20,0,14,0.7,10/05/2015,60.7,25.1,6.7,7.5,100
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2017,RAP,203617,25,,2017,2,29.9,26.3,15,2.5,2.5,15.658,5.978,1.932,0,55,0.019,58,1.65625,,47.6,43.09,4.82,4.5,100.01
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2018,RAP,201718,26,21/10/2017,2017,10,26.4,26.5,25,2.5,2.5,31.806,2.778,1.528,0,18,0,0,0,21/10/2017,58,21.6,3.9,16.5,100
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2019,RAP,203819,27,2/05/2019,2019,5,26.3,25.3,7.5,2.5,2.5,11.528,2.965,1.627,0,44,0,3,0.216216216,2/05/2019,71.8,25.4,0.2,2.6,100
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2020,RAP,201920,28,1/08/2020,2020,1,29.9,26.2,35,2.5,0,41.974,3.553,0.526,0,19,0,34,1.789473684,1/10/2020,52.02,38.16,3.97,5.84,99.99
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2021,RM,204021,29,13/04/2021,2021,4,26.5,25.2,7.5,0,0,12.167,0,0.761,0,33,0,4,0,13/04/2021,50.1,32.5,2.1,15.25,99.95
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2022,RM,204122,30,8/07/2022,2022,7,21.5,28.6,2.5,7.5,2.5,14.942,14.04,1.466,1,31,0.053,0,0,8/07/2022,55.38,43,1.2,0.4,99.98
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2023,RM,204223,31,15/01/2023,2023,1,30.7,26.7,20,7.5,2.5,20.25,8.396,1.667,0,40,0,29,0.676470588,15/01/2023,81.24,16.24,1.1,1.4,99.98
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2024,RAP,204324,32,18/03/2024,2024,3,30.5,26.5,15,7.5,0,16.681,6.111,0.806,0,46,0.026,0,0,18/03/2024,82.83,4.4,2.7,10.03,99.96
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2025,RMRAP,204425,33,4/09/2025,2025,9,28.6,27.6,56.25,2.5,2.5,58.857,11.435,3.289,26,27,0.595,43,0.651515152,4/09/2025,81.24,14.92,1.2,2.6,99.96
23068S,CB,O,ERSKINE REEF,-23.508333,151.775,3,-23.500183,151.782317,2026,RAP,204526,34,28/03/2026,2026,3,28,26.3,7.5,2.5,2.5,8.902,5.551,1.34,0,26,0,0,0.105263158,28/03/2026,82.2,3.6,11.5,2.68,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,1993,RM,201193,1,14/05/1993,1993,5,31.9,26.9,25,2.5,2.5,25.136,7.071,1.667,2,56,0,0,0,14/05/1993,80.4,11.08,2.6,5.9,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,1994,RAP,201294,2,29/05/1994,1994,5,29.9,25.2,7.5,2.5,2.5,8.382,9.83,2.258,16,48,0.462,27,0.517241379,29/05/1994,50.2,31.16,16.34,2.3,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,1995,RM,201395,3,3/06/1995,1995,6,29,26.6,15,2.5,2.5,14.825,2.667,2.379,0,79,0,39,0.692307692,3/06/1995,65.3,27.69,3.3,3.71,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,1996,RM,201496,4,1/05/1996,1996,5,28.6,26.3,15,2.5,2.5,16.466,2.661,1.667,0,85,0,30,0.548387097,1/05/1996,52.62,44,2.27,1.1,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,1997,RM,201597,5,4/10/1997,1997,10,30.4,25.5,15,2.5,0,16.02,5,0.929,0,63,0.039,8,0,4/10/1997,39.74,26.65,14.8,18.8,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,1998,RM,201698,6,5/01/1998,1998,1,31.1,25.4,7.5,2.5,0,17.75,4.28,0.571,0,38,0,23,0.6875,5/01/1998,43,35.78,10.08,11.11,99.97
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,1999,RM,201799,7,6/04/1999,1999,4,28,25.9,2.5,2.5,2.5,9.315,0,1.857,0,22,0.018,12,0.233333333,6/04/1999,56.97,4.4,4.2,34.53,100.1
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2000,RAP,201900,8,21/01/2000,2000,1,29.4,25.3,15,7.5,2.5,21.471,8.333,1.667,0,50,0,10,0.055555556,21/01/2000,87.7,5.2,1.89,5.2,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2001,RM,202001,9,7/04/2001,2001,4,27.6,26,2.5,15,2.5,6.419,19.267,1.444,0,37,0,0,0,7/04/2001,73.39,17.04,5.85,3.71,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2002,RAP,202102,10,7/07/2002,2002,7,26.3,26.6,25,0,2.5,26.583,0,1.689,0,77,0,26,0.367346939,7/07/2002,48.36,29.38,10.12,12.12,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2003,RM,202203,11,18/07/2003,2003,7,26.2,25.5,2.5,2.5,2.5,16.108,8.017,1.579,0,60,0.161,2,0,18/07/2003,41.11,25.9,29.52,3.5,100.03
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2004,RM,202304,12,10/09/2004,2004,9,27.5,27.3,15,2.5,2.5,18.456,3.125,1.875,0,66,0,10,0,10/09/2004,60.8,27.88,5.68,5.65,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2005,RAP,202405,13,15/12/2005,2005,12,28.7,26.9,7.5,2.5,2.5,12.744,2.578,1.875,2,25,0,54,1.620689655,15/12/2005,63.04,22.67,4.5,9.81,100.02
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2006,RAP,200506,14,5/03/2006,2006,5,24.1,25.9,15,2.5,2.5,22.075,2.594,3.066,0,53,0,21,0.396226415,5/03/2006,57.93,14.52,4.31,23.24,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2007,RAP,202607,15,6/04/2007,2007,4,26.3,26.5,25,0,2.5,22.941,0,2.228,0,29,0,5,0.068965517,6/04/2007,89.39,3.8,3.51,3.28,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2008,RAP,200708,16,12/07/2007,2007,12,28.3,25.5,15,2.5,2.5,15.345,2.371,1.293,0,58,0,12,0.206896552,12/07/2007,58.13,22.92,5.15,13.8,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2009,RAP,202809,17,9/11/2009,2009,11,26.9,26.5,25,0,2.5,21,2.806,2.115,0,86,0,32,0.4375,9/11/2009,53.3,13.28,27.87,5.57,100.02
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2010,RAP,200910,18,1/08/2010,2010,1,28.9,25.4,15,2.5,0,11.455,3.273,0.545,0,55,0,11,0.2,1/08/2010,41.2,13.8,4.5,40.5,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2011,RM,203011,19,26/07/2011,2011,7,26.3,27.3,2.5,2.5,0,13.882,7.976,0.75,0,78,0.014,10,0,26/07/2011,50.35,18.6,27.96,3.1,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2012,RAP,201112,20,12/04/2011,2011,12,27.9,25.5,15,2.5,0,16.02,2.908,0.969,0,49,0,9,0.183673469,12/04/2011,52.4,26.6,5.1,15.9,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2013,RM,203213,21,5/05/2013,2013,5,28.9,29,25,2.5,2.5,22.25,2.5,1.557,37,21,0.634,140,6.272727273,5/05/2013,82.91,13,2.9,1.2,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2014,RAP,201314,22,15/09/2013,2013,9,26.4,25.2,15,2.5,2.5,15.288,3.173,1.442,0,52,0,10,0.192307692,15/09/2013,66.3,21.7,5.2,6.8,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2015,RM,203415,23,28/11/2015,2015,11,28.2,27.6,15,2.5,2.5,26.012,2.661,2.5,0,17,0,34,0.891891892,28/11/2015,60.8,36.1,1.3,1.8,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2016,RM,203516,24,29/02/2016,2016,2,26.2,27.3,15,2.5,2.5,19.3,2.5,2.5,2,33,0,16,0.538461538,29/02/2016,85.5,12,0.5,1.99,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2017,RM,203617,25,8/04/2017,2017,4,23.2,26.2,25,35,2.5,31.815,34.743,1.731,0,20,0.03,8,0.246153846,8/04/2017,57.89,38.92,0,3.2,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2018,RAP,203718,26,5/05/2018,2018,5,26.2,27.6,25,0,2.5,23.09,5.833,2.5,0,47,0,36,0.868421053,5/05/2018,50.1,23.74,23.9,2.25,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2019,RM,203819,27,26/12/2019,2019,12,26.4,26.5,15,2.5,2.5,19.556,2.635,1.5,0,47,0,0,0,26/12/2019,67.17,22.5,5.6,4.7,99.97
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2020,RAP,201920,28,1/08/2020,2020,1,29.9,26.2,35,2.5,0,38.212,2.423,1.115,0,65,0,27,0.415384615,1/09/2020,54.59,22.8,5.55,17.05,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2021,RMRAP,204021,29,11/10/2021,2021,10,30.2,27.8,15,2.5,0,14.781,3.393,0.069,1,20,0,29,0.537313433,11/10/2021,81.36,11.8,0,6.8,99.96
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2022,RM,204122,30,24/11/2022,2022,11,30.4,26.4,2.5,2.5,0,3.25,2.5,1.536,0,38,0,7,0.24137931,24/11/2022,83.4,9.63,4,2.98,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2023,RAP,204223,31,7/08/2023,2023,8,27.9,27.3,15,2.5,0,26.012,2.5,0.192,0,48,0,8,0.08,7/08/2023,74.8,16.8,4.3,4.1,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2024,RAP,204324,32,10/03/2024,2024,3,30.1,27.8,25,2.5,2.5,32.663,5.03,2.5,0,85,0,26,0.259259259,10/03/2024,83.4,3.8,8.39,4.4,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2025,RM,204425,33,29/09/2025,2025,9,23.6,26.7,2.5,2.5,5,18.024,6.698,3.75,0,39,0,18,0.25,29/09/2025,50,22.23,24.6,3.2,100.03
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,1,-23.5341,151.749683,2026,RM,204526,34,16/10/2026,2026,10,27.9,27.2,25,2.5,0,23.936,2.35,0.915,0,17,0,38,1.05,16/10/2026,76.17,23.1,0,0.7,99.97
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,1993,RM,201193,1,29/04/1993,1993,4,25.5,26.1,15,7.5,2.5,19.524,13.25,1.402,0,77,0,6,0,29/04/1993,54.59,18.68,19.8,6.93,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,1994,RM,201294,2,5/12/1994,1994,12,30.3,27.9,15,2.5,2.5,14.146,3.906,2.417,0,58,0,14,0.23880597,5/12/1994,33,36.58,14.5,15.89,99.97
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,1995,RM,201395,3,10/03/1995,1995,3,29,26.4,45,0,2.5,39.881,0,2.5,0,23,0.05,0,0.114285714,10/03/1995,62.8,26.3,0.8,10.1,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,1996,RM,201496,4,29/05/1996,1996,5,30.4,27.5,45,2.5,0,49.25,2.753,0.147,18,25,0.436,12,0.346938776,29/05/1996,83,7.7,4.98,4.3,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,1997,RM,201597,5,23/04/1997,1997,4,32.8,26.1,35,2.5,0,34.461,5.978,2.216,4,53,0,15,0.234042553,23/04/1997,57.4,32.8,1.1,8.59,99.89
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,1998,RAP,201698,6,26/08/1998,1998,8,32.7,26.7,7.5,2.5,0,8.382,2.5,0.855,0,21,0,127,4.814814815,26/08/1998,55.9,30.36,11.65,2.09,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,1999,RM,201799,7,28/10/1999,1999,10,30.1,26.6,15,0,0,25.125,2.5,1.071,0,57,0,17,0.324324324,28/10/1999,42.55,35.45,21.1,0.9,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2000,RM,201900,8,28/02/2000,2000,2,30.8,26.6,25,0,2.5,23.125,0,1.351,0,19,0,16,0.444444444,28/02/2000,76.63,4.1,5.4,13.91,100.04
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2001,RM,202001,9,7/01/2001,2001,1,28.6,26,25,2.5,2.5,24.419,12.386,2.258,0,52,0,4,0.112903226,7/01/2001,58.7,28.2,10.3,2.8,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2002,RM,202102,10,23/10/2002,2002,10,28.6,26.5,15,0,0,24.261,0,0.8,3,27,0.233,82,1.886363636,23/10/2002,78.02,4.3,15.26,2.4,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2003,RM,202203,11,6/01/2003,2003,1,27.6,25.5,20,2.5,2.5,22.837,10.455,2.5,0,31,0,0,0,6/01/2003,52.25,20.1,24.04,3.6,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2004,RM,202304,12,19/01/2004,2004,1,28.6,27.1,35,2.5,2.5,28.393,5.03,1.371,0,40,0,4,0.142857143,19/01/2004,44.5,32.71,20.1,2.66,99.97
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2005,RM,202405,13,14/03/2005,2005,3,31.3,26.5,7.5,2.5,2.5,11.875,13.98,2.258,0,81,0,0,0,14/03/2005,22.69,43.77,30.88,2.63,99.97
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2006,RAP,200506,14,5/03/2006,2006,5,24.1,25.9,15,2.5,2.5,22.075,2.594,3.066,0,53,0,21,0.396226415,5/03/2006,56.2,15.3,7.6,20.9,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2007,RAP,202607,15,25/08/2007,2007,8,29.9,26.5,2.5,2.5,2.5,9.063,0,2.153,0,49,0,22,0.619047619,25/08/2007,65.04,19.93,9.28,5.74,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2008,RAP,200708,16,12/07/2007,2007,12,28.3,25.5,15,2.5,2.5,15.345,2.371,1.293,0,58,0,12,0.206896552,12/07/2007,57,21.7,9.6,11.7,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2009,RM,202809,17,9/01/2009,2009,1,29.4,25.4,25,7.5,2.5,27.375,8.942,2.5,0,59,0,4,0,9/01/2009,24.26,28.42,37.5,9.79,99.97
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2010,RAP,200910,18,1/08/2010,2010,1,28.9,25.4,15,2.5,0,11.455,3.273,0.545,0,55,0,11,0.2,1/08/2010,47.8,21.8,5.1,25.3,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2011,RAP,203011,19,12/11/2011,2011,11,29.6,26.5,2.5,7.5,2.5,7.083,10.417,2.432,53,32,0.744,5,0.155555556,12/11/2011,63.9,30.1,3.51,2.5,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2012,RAP,201112,20,12/04/2011,2011,12,27.9,25.5,15,2.5,0,16.02,2.908,0.969,0,49,0,9,0.183673469,12/04/2011,50.2,27.3,7.5,15,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2013,RAP,203213,21,20/01/2013,2013,1,30,26.7,2.5,2.5,0,7.955,2.121,0.547,0,22,0.032,47,1.551724138,20/01/2013,80.69,16.2,1.9,1.21,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2014,RAP,201314,22,15/09/2013,2013,9,26.4,25.2,15,2.5,2.5,15.288,3.173,1.442,0,52,0,10,0.192307692,15/09/2013,57.7,27.1,6.4,8.8,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2015,RM,203415,23,8/10/2015,2015,10,28,25.2,15,2.5,2.5,20.341,8.69,1.484,45,39,1.162,24,0.619047619,8/10/2015,26.78,53.5,16.67,3.04,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2016,RAP,203516,24,1/09/2016,2016,9,26.5,27.4,7.5,2.5,2.5,13.815,5.238,1.406,0,33,0.053,0,0.127272727,1/09/2016,31.96,24.4,27.98,15.64,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2017,RM,203617,25,10/07/2017,2017,7,27.4,27.6,7.5,2.5,2.5,13.767,2.586,2.256,29,20,0.971,132,5.458333333,10/07/2017,72.7,22.8,0,4.5,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2018,RM,203718,26,24/09/2018,2018,9,29.8,25.5,7.5,2.5,2.5,16.74,5.804,2.212,0,74,0.024,13,0.017857143,24/09/2018,44.67,23.44,7,24.9,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2019,RAP,203819,27,21/02/2019,2019,2,30.8,26.5,2.5,2.5,2.5,15.932,4.828,1.557,0,63,0,23,0.321428571,21/02/2019,66.58,5.96,22.73,4.7,99.97
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2020,RAP,201920,28,1/08/2020,2020,1,29.9,26.2,35,2.5,0,38.212,2.423,1.115,0,65,0,27,0.415384615,1/09/2020,53.25,23.33,5.81,17.61,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2021,RM,204021,29,22/12/2021,2021,12,24.4,26.6,7.5,2.5,2.5,11.686,2.5,1.905,0,60,0,0,0,22/12/2021,86.6,1.2,11.3,0.9,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2022,RAP,204122,30,19/05/2022,2022,5,30.7,27.9,25,0,0,22.841,0,0.943,3,17,0.173,0,0.137931034,19/05/2022,81.12,7.9,6.5,4.47,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2023,RM,204223,31,2/05/2023,2023,5,29.6,25.4,2.5,2.5,2.5,6.767,5.662,2.258,1,56,0.029,33,0.595744681,2/05/2023,46.58,36.96,8.52,7.9,99.96
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2024,RM,204324,32,26/09/2024,2024,9,28.3,26.5,7.5,2.5,2.5,12.843,9.018,1.852,1,57,0,5,0,26/09/2024,67.38,16.44,10.64,5.53,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2025,RM,204425,33,13/03/2025,2025,3,23.9,26.5,15,2.5,2.5,17.699,0,1.719,0,35,0,12,0.413793103,13/03/2025,62.62,31.2,4.96,1.2,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,2,-23.535433,151.753367,2026,RM,204526,34,13/03/2026,2026,3,30.6,26.6,30,2.5,5,33.958,5.551,2.6,0,35,0,26,1.214285714,13/03/2026,44.41,48.3,2.72,4.56,99.99
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,1993,RM,201193,1,4/12/1993,1993,12,21.5,26,2.5,7.5,2.5,6.667,9.151,1.932,0,50,0,0,0,4/12/1993,69.3,20.6,1.82,8.3,100.02
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,1994,RMRAP,201294,2,17/11/1994,1994,11,25.5,25.9,15,2.5,2.5,18.417,4.516,1.908,99,77,1.263,0,0,17/11/1994,55.8,39.6,0.3,4.31,100.01
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,1995,RM,201395,3,8/10/1995,1995,10,30.7,25.5,25,7.5,0,24.419,11.463,1.136,0,52,0,0,0,8/10/1995,38.48,37.91,11.51,12.1,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,1996,RM,201496,4,7/09/1996,1996,9,28.9,26.3,15,7.5,2.5,15.283,10.768,1.274,0,47,0.014,0,0,7/09/1996,33.44,30.55,29.3,6.69,99.98
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,1997,RM,201597,5,18/09/1997,1997,9,28.9,27.3,15,0,2.5,17.076,0,1.912,0,45,0,6,0.174603175,18/09/1997,79.38,14.18,1.4,5.04,100
23069S,CB,O,MAST HEAD REEF,-23.541667,151.733333,3,-23.536517,151.7573,1998,RM,201698,6,15/02/1998,1998,2,30.2,26.1,15,2.5,2.5,10.786,6.154,1.25,0,39,0,235,9.32,15/02/1998,41.17,16.9,35.2,6.77,100.04
